year,statement
2007,"'^'^''Among otherdocuments, see\ (1)CIAtestimony totheSenate Select Conunittee onIntelligence (SSCI) on April 24, 2002, regarding Abu Zubaydali's initial intenogation; (2) CIA written answers to Committee Questions for the Record, dated August 15,2002, regarding results of Abu Zubaydah's interrogations; (3) CIA testimony to SSCIon September 5, 2002, regarding covert detention facilities and results of Abu Zubaydah's interrogation; (4) CIA cable documenting September 27, 2002, briefing to Chairman Bob Graham and Vice Chainnan Richard Shelby and their staff directors regarding the CIA's enhanced interrogation techniques in the intenogations of Abu Zubaydah; (5) CIA Memorandum for the Record documenting February 4, 2003, briefing to SSCI Chairman Pat Roberts and CommitteestaffdirectorsregardingtheCIA'sDetentionandInterrogationProgram; (6)CIAtestimonytoSSCIon March5,2003,regardingthecaptureandinitialinterrogationofKSM; (7)CIAwitnesstestimonytoSSCIon March 19,2003, regarding KSM's inten:ogation; (8) CIA witness testimony to SSCI on April 1, 2003, regarding KSM's capture; (9) April 3, 2003, Intelligence Community Terrorist Threat Assessment regarding KSM threat reporting, entitled ""Klialid Shaykh Muhammad's Threat Reporting—Precious Tmths, Sunounded by a Bodyguard ofLies,""providedtotheSSCIonApril7,2003; (10)CIAtestimonytoSSCIonApril30,2003,regardingdetainee reporting; (11)CIAtestimonytoSSCIonJune25,2003,regardingKSMintenogation; (12)CIAtestimonyto SSCI on July 30j2003^reear^g CIA detainee threat reporting; (13) CIA testimony to SSCI on September 3, 2003, regarding ^'^^^'^orities, including CIA detention authorities; (14) CIA prepared briefing for Chairman Pat Roberts and Vice Chainnan John D. Rockefeller IV entitled, ""CIA Interrogation Program: DDO TalkingPoints,04September2003""; (15)CIAwitnesstestimonytoSSCIonMay12,2004,regardingCIArolein abusesatAbuGhraibprison; (16) SSCIstaffnotesforJuly15,2004,CIAbriefingtoChairmanPatRobertsand Vice Chairman John D. Rockefeller IV regarding the status of the CIA intenogation prograjii; (17) CIA testimony toSSCIonSeptember13,2004,regardingCIAandtheabusesatAbuGhraibprison; (18)Hand-writtennotesof ViceChairmanJohnD.RockefellerIVrecordingabriefingbyJoseRodriguezonMarch7,2005; (19)CIA Memorandum for the Record, Subject: Sensitive Issue -Counterterrorism, October 31, 2005, regarding briefing for Senate Majority Leader Bill Frist regarding the Detainee Treatment Act, and email exchanges between John Rizzo, lll^^llllllll^, subject: ""Re: Immediate Re; Sen. Frist required for briefing on impact of McCain Amendment""; date: October 31, 2005, and associated records concerning CIA briefings for Senators John McCain, Tliad Cocluan, Ted Stevens, and John Cornyn; (20) SSCI Memorandum for die Record, March 8, 2006, documenting CIA briefing of March 7, 2006, to staff on status of the CIA's Detention and Interrogation Program; (21) CIA Director Porter Goss testimony to the SSCI on March 15, 2006, regarding the status of the CIA's DetentionandInterrogationProgram; (22)CIADirectorMichaelHaydentestimonytotheSSCIonSeptember6, 2006, regarding the CIA's Detention and Intenogation Program, prior to Senate consideration of the Military Commissions Act of 2006; (23) CIA Director Michael Hayden testimony to the SSCI on November 16, 2006, regarding the CIA's Detention andInterrogation Program, following passage of the Military Commissions Actof 2006; (24) CIA DirectorMichael Hayden testimony to theSSCIon April 12,2007,regarding the CIA's Detention and Intenogation Program and a report of the International Committee of the Red Cross; (25) CIA fax from CIA employee [REDACTED] to U.S. Senate Committee on Appropriations, Subcommittee on Defense, with fax cover sheetentitled,""Talkingpoints,""sentonOctober26,2007,at5:39:48PM."
2007,"(2)CIArepresentations inthe Department of Justice Office of Legal Counsel Memorandum dated July 20, 2007, wliich also relied on CIA representations on the type of intelligence acquired from the use of the CIA's enhanced interrogation techniques."
2007,"{See Memorandum for John A. Rizzo, Acting General Counsel, Central Intelligence Agency, from Steven G. Bradbury, Principal Deputy Assistant Attorney General, Office of Legal Counsel,July20,2007,Re:ApplicationoftheWarCrimesAct,tlieDetaineeTreatmentAct,andCommonArticle3 of tlie Geneva Conventions to Certain Techniques that May Be Used by the CIA in tlie Intenogation of High Value al Qaeda Detainees.)"
2007,"According to CIA records, as of the spring of 2007, the CIA had not ""conducted any other studies on the effectiveness of interrogation techniques."
2007,"See, for example, Memorandum for the Record; subject: Meeting with Deputy Chief, Counterten'orist Center ALEC Station; date: 17 July 2003; Memorandum for: Inspector General; from: James Pavitt, Deputy Director for Operations; subject: re (S) Comments to Draft IG Special Review, ""Counterterrorism Detention and Interrogation Program"" (2003-7123-IG); date: February 27, 2004; attachment: February 24, 2004, Memorandum re Successes of CIA's Counterterrorism Detention and Interrogation Activities; CIA briefing slides entitled, ""C/A Interrogation Program,"" dated July 29, 2003, presented to senior White House officials; Hearing of tlie Senate Select Committee on Intelligence, February 14, 2007 (DTS #2007-1337)."
2007,"1059 y^jyiong other documents, see Department of Justice Office of Legal Counsel memoranda dated May 30,2005, and July 20, 2007."
2007,"The July 20, 2007, OLC memorandum states that the ""...use of enhanced interrogation techniques is intended to service this paramount interest [security of the Nation] by producing substantial quantities of otherwise unavailable intelligence,"" citing CIA representations to the President that the CIA's enhanced interrogation techniques produced information ""we could not get anywhere else,"" and that ""the use of such techniques saved American lives by revealing information about planned terrorist plots."""
2007,"See CIA draft response to Questions for the Record submitted by the Senate Select Committee on Intelligence afteranApril12,2007,hearingontheCIA'sDetentionandInterrogationProgram."
2007,"The OLC, in its July 20,2007, memorandum, included an analysis of the Israeli court case in the context of concluding that the CIA's enhanced interrogation techniques were ""clearly authorized and justified by legislative authority"" as a result of the Military Commissions Act."
2007,"See memorandum for Jolin A. Rizzo, Acting General Counsel, Central Intelligence Agency, from Steven G. Bradbury, Principal Deputy Assistant Attorney General, Office of Legal Counsel, July 20, 2007, Re: Application of the War Crimes Act, the Detainee Treatment Act, and Common Article 3 of the Geneva Conventions to Certain Techniques that May Be Used by tlie CIA in the Intenogation of High Value al Qaeda Detainees."
2007,"(2) CIA representations in the Department ofJustice Office ofLegal Counsel Memorandum dated July 20, 2007, which also relied on CIA representations on the type of intelligence acquired from the use of the CIA's enhanced inteirogation techniques OUng CIA documents and the President's September 6, 2006, speech describing the CIA's interrogation program (whichwasbasedonCIA-providedinformation),theOLCmemorandumstates: ""TheCIAinterrogationprogram— TOP SECRET//BMM^^^^MPyNOFQRN Page 286 of 499 UNCL A SSIFIED ?UNCL A SSIFIED As an example, on October 26, 2007, the CIA faxed a document to the Senate Appropriations Committee appealing aproposed elimination offunding for the CIA's RenditionandDetentionProgram."
2007,"In2007,CIAofficersalsoquestionedthepassageinthePresident'sSeptember6, 2006,speechconcerningtliedisruptionofplottingagainstCampLemonierinDjibouti."
2007,"The speech was also relied upon by the OLC in its July 20, 2007, memorandum on the legality of the CIA's enhanced interrogation techniques, specifically to support the premise that the use of the techniques was effective in ""producing substantial quantities of otherwise unavailable intelligence.""'"
2007,"Memorandum for John A. Rizzo, Acting General Counsel, Central Intelligence Agency, from Steven G. Bradbury, Principal Deputy Assistant Attorney General, Office of Legal Counsel, July 20,2007, Re: Application of the War Crimes Act, the Detainee Treatment Act, andCommon Article 3 of the Geneva Conventions to Certain Techniques thatMayBeUsedbytheCIAintheInterrogationof HighValuealQaedaDetainees (DTS#2009-1810, Tab14)."
2007,"The bill passed the Senate on September 28, 2006, and the House of Representatives the following day.^^^ On November | , 2006, when Abd Kadi al-Iraqi was rendered to CIA custody, the draft Executive Order and an updated OLC memorandum had not yet been prepared.^^^ AlthoughAbdal-Hadial-Iraqiwasconsistentlyassessedasbeingcooperative, CIA Comments on the February 2007 ICRC Report on the Treatmentof Fourteen ""High Value Detainees"" in CIACustody."
2007,"Senate Select Committee on Intelligence, providedbyGeneralMichaelV.Hayden,Director,CentralIntelligenceAgency,12April2007;andaccompanying Senate Select Committee on Intelligence hearing tianscript for April 12, 2007, entitled, ""Hearing on Central Intelligence Agency Detention and Interrogation Program."""
2007,"10424 (070814Z JUN 02) See Abu Zubaydah detainee review in Volume IE, to include CIA email [REDACTED] dated March 28, 2007, 04:42 PM, with the subject line, ""Subjectdetainee allegation - per our telcon of today."""
2007,"Specifically,forinfonnationonAbuZubaydah'sinitialwalling,seeCIAemaildatedMarch28, 2007, at 04:42 PM, with the subject line, ""Subject detainee allegation - per our telcon of today,"" which states that Abu Zubaydah claims ""a collar was used to slam him against a concrete wall."""
2007,"Among other documents, see CIA Memorandum for the National Security Advisor (Rice) entitled, ""Effectiveness of the CIA Counterterrorist Interrogation Techniques,"" December 2004; CIA Memorandum to the Office of Legal Counsel, entitled, ""Effectiveness of the CIA Countertenorist Interrogation Techniques,"" March 2, 2005;CIAbriefingnotesentitled,""BriefingforVicePresidentCheney: CIADetentionandInterrogationProgram,"" March 4, 2005; CIA talking points for the National Security Council entitled, ""Talking Points for 10 March 2005 DCI Meeting PC: Effectiveness of the High-Value Detainee Interrogation (HVDI) Techniques,"" dated March 4, 2005; CIA briefing notes entitled, ""Briefing for Chief of Staff to the President Josh Bolten: CIA Rendition, Detention, and Interrogation Programs,"" dated May 2, 2006; CIA briefing document, entitled, ""DCIA Talking Points: Waterboard 06 November 2007,"" dated November 6, 2007, witli the notation the document was ""sent to DCIA Nov. 6 in preparation for POTUS meeting."""
2007,"{See transcriptofbriefing,September6,2006(DTS#2007-1336).)"
2007,"DirectorHayden'sStatementfortheRecordforan April 12, 2007, hearing stated that: ""[ajfter the use of these techniques, Abu Zubaydah became one of our most important sources of intelligence on al-Qa'ida."""
2007,"See statement for the Senate SelectCommittee on Intelligence from CIA Director Hayden, for April 12, 2007, hearing (DTS #2007-1563)."
2007,"From 2002 to 2007, the Office of Legal Counsel (OLC) within the Department of Justice relied on CIA representations regarding: (1) the conditions of confinement for detainees, (2) the Page 4 of 19 UNCLASSIFIED Kli 'iM III 1 ?UNCLASSIFIED application of the CIA's enhanced interrogation techniques, (3) the physical effects of the techniquesondetainees,and(4)theeffectivenessofthetechniques."
2007,"Among other documents, see Department of Justice Office of Legal Counsel Memoranda dated May 30, 2005, and July 20,2007."
2007,"The July 20, 2007, memorandum - now declassified - states (inaccurately) that: ""InteiTogations of Zubaydah—again, once enhanced techniques were employed—revealed two al Qaeda operatives already in the United States and planning to destroy a high rise apartment building and to detonate a radiological bomb in Washington, D.C."" See VolumeII, specifically the sectionon the ""Thwarting of the Dirty Bomb/TallBuildings Plot"" and tlie capture of Jose Padilla, for additional details concerning the inaccuracies of this statement."
2007,CIA operational cables and other records produced for the Committee's Study of the CIA's Detention and Interrogation Approximately ?# IJO 111 112 113 114 115 116 117 118 119 CIA Detainees Janat Gul Ahmed Khalfan Ghailani SItarii' al-Masri Abdi Rashid Samatar Abu Far^j al-Libi Abu Mundnr al-Magrebi Ibrahim Jan Abu Ja'far al-Iraqi Abd al-Hadi al-Iraqi Muhanimad Rahini Date of Days ill CIA Custody Custody ^^•2004 92| ^^•••2004 73| ^•^^•2004 8l| •^^•12004 65| ••2005 46| ^^•2005 46| 31| •^^•2005 28| ^•••2006 17| ••2007 24| KEY Bold T ext: JDetainees in bold text were- subjected to the CIA's enhanced interrogation techniques.
2007,"CIA document dated March 4, 2005, entitled, ""Briefing for Vice President Cheney: CIA Detention and Interrogation Program,"" and ""DCIA Talking Points: Waterboard 06 November 2007,"" dated November 6, 2007, with the notation the document was ""sent to DCIA Nov. 6 in preparation for POTUS meeting."""
2007,"Among otherdocuments, seeCIAclassifiedStatement fortheRecord, SenateSelectCommitteeonIntelligence, providedbyGeneralMichaelV.Hayden,Director,CentialIntelligenceAgency,12April2007;andaccompanying Senate Select Committee on Intelligence hearing transcript for April 12, 2007, entitled, ""Hearing on Central Intelligence Agency Detention and Interrogation Program."""
2007,"Senate Select Committee on Intelligence, April 12, 2007 (DTS #2007-3158)."
2007,"Sametime Communication, 12, 2007 (SSCI #2007-3158)."
2007,"for example, [Company Y] Monthly report, Febioiary 2006; [Company Y] Monthly Report, March 2006; [Company Y] Quarterly, 01 Jan - 31 March 2007."
2007,"The CIA's June 2013 Response states that ""it took [the CIA] until 2007"" to stop citing the ""dirty bomb"" plot in its representations about the effectiveness of the CIA's enhanced interrogation techniques."
2007,"In March 2006, a list of projected staff and contractors within CIA's Renditions and Detention Group included separate positions.Of those | positions, H [73%] were for contractors, the majority ofwhom were contractors from Company gy 2007, RDG reported having | staff officers and contractors."
2007,"Among other documents, see CIA Memorandum for the National Security Advisor (Rice) entitled, ""Effectiveness of the CIA Counterterrorist Interrogation Techniques,"" December 2004; CIA Memorandum to the Office of Legal Counsel, entitled, ""Effectiveness of the CIA Countertenorist Interrogation Techniques,"" March 2, 2005;CIAbriefingnotesentitled,""BriefingforVicePresidentCheney: CIADetentionandInterrogationProgram,"" March 4, 2005; CIA talking points for the National Security Council entitled, ""Talking Points for 10 March 2005 DCI Meeting PC: Effectiveness of the High-Value Detainee Interrogation (HVDI) Techniques,"" dated March 4, 2005; CIA briefing notes entitled, ""Briefing for Chief of Staff to the President Josh Bolten: CIA Rendition, Detention, and Interrogation Programs,"" dated May 2, 2006; CIA briefing document, entitled, ""DCIA Talking Points: Waterboard 06 November 2007,"" dated November 6, 2007, witli the notation the document was ""sent to DCIA Nov. 6 in preparation for POTUS meeting."""
